Date,"Close Price"
"2017-12-21 12:16:00",16698.02
"2017-12-21 12:17:00",16689.63
"2017-12-21 12:18:00",16662.51
"2017-12-21 12:19:00",16654.93
"2017-12-21 12:20:00",16670.85
"2017-12-21 12:21:00",16679.38
"2017-12-21 12:22:00",16689.4
"2017-12-21 12:23:00",16691.56
"2017-12-21 12:24:00",16712.92
"2017-12-21 12:25:00",16734.88
"2017-12-21 12:26:00",16729.24
"2017-12-21 12:27:00",16753.96
"2017-12-21 12:28:00",16801.61
"2017-12-21 12:29:00",16806.46
"2017-12-21 12:30:00",16789.46
"2017-12-21 12:31:00",16768.01
"2017-12-21 12:32:00",16770.68
"2017-12-21 12:33:00",16763.47
"2017-12-21 12:34:00",16742.09
"2017-12-21 12:35:00",16752.58
"2017-12-21 12:36:00",16771.56
"2017-12-21 12:37:00",16763.33
"2017-12-21 12:38:00",16765.82
"2017-12-21 12:39:00",16762.59
"2017-12-21 12:40:00",16757.69
"2017-12-21 12:41:00",16759.87
"2017-12-21 12:42:00",16750.63
"2017-12-21 12:43:00",16755.04
"2017-12-21 12:44:00",16747.18
"2017-12-21 12:45:00",16746.55
"2017-12-21 12:46:00",16745.19
"2017-12-21 12:47:00",16763.66
"2017-12-21 12:48:00",16781.04
"2017-12-21 12:49:00",16776.78
"2017-12-21 12:50:00",16780.68
"2017-12-21 12:51:00",16778.02
"2017-12-21 12:52:00",16776.02
"2017-12-21 12:53:00",16772.71
"2017-12-21 12:54:00",16753.34
"2017-12-21 12:55:00",16741.35
"2017-12-21 12:56:00",16732.02
"2017-12-21 12:57:00",16719.11
"2017-12-21 12:58:00",16689.21
"2017-12-21 12:59:00",16681.4
"2017-12-21 13:00:00",16670.98
"2017-12-21 13:01:00",16641.15
"2017-12-21 13:02:00",16635.14
"2017-12-21 13:03:00",16645.79
"2017-12-21 13:04:00",16667.06
"2017-12-21 13:05:00",16657.69
"2017-12-21 13:06:00",16650.46
"2017-12-21 13:07:00",16623.78
"2017-12-21 13:08:00",16622.66
"2017-12-21 13:09:00",16647.35
"2017-12-21 13:10:00",16652.23
"2017-12-21 13:11:00",16681.47
"2017-12-21 13:12:00",16693.26
"2017-12-21 13:13:00",16699.01
"2017-12-21 13:14:00",16683.56
"2017-12-21 13:15:00",16689.85
"2017-12-21 13:16:00",16672.75
"2017-12-21 13:17:00",16620.96
"2017-12-21 13:18:00",16623.12
"2017-12-21 13:19:00",16613.16
"2017-12-21 13:20:00",16589.91
"2017-12-21 13:21:00",16581.68
"2017-12-21 13:22:00",16585.8
"2017-12-21 13:23:00",16586.78
"2017-12-21 13:24:00",16590.48
"2017-12-21 13:25:00",16571.38
"2017-12-21 13:26:00",16565.54
"2017-12-21 13:27:00",16569.76
"2017-12-21 13:28:00",16571.18
"2017-12-21 13:29:00",16554.48
"2017-12-21 13:30:00",16552.63
"2017-12-21 13:31:00",16555.09
"2017-12-21 13:32:00",16573.46
"2017-12-21 13:33:00",16577.35
"2017-12-21 13:34:00",16575.85
"2017-12-21 13:35:00",16565.85
"2017-12-21 13:36:00",16544.85
"2017-12-21 13:37:00",16530.43
"2017-12-21 13:38:00",16507.16
"2017-12-21 13:39:00",16464.71
"2017-12-21 13:40:00",16412.76
"2017-12-21 13:41:00",16406.04
"2017-12-21 13:42:00",16396.11
"2017-12-21 13:43:00",16386.71
"2017-12-21 13:44:00",16365.08
"2017-12-21 13:45:00",16341.84
"2017-12-21 13:46:00",16320.57
"2017-12-21 13:47:00",16308.83
"2017-12-21 13:48:00",16306.96
"2017-12-21 13:49:00",16299.94
"2017-12-21 13:50:00",16298.65
"2017-12-21 13:51:00",16292.43
"2017-12-21 13:52:00",16290.8
"2017-12-21 13:53:00",16258.19
"2017-12-21 13:54:00",16223.72
"2017-12-21 13:55:00",16190.06
"2017-12-21 13:56:00",16188.49
"2017-12-21 13:57:00",16245.2
"2017-12-21 13:58:00",16247.5
"2017-12-21 13:59:00",16259.27
"2017-12-21 14:00:00",16219.63
"2017-12-21 14:01:00",16220.95
"2017-12-21 14:02:00",16213.96
"2017-12-21 14:03:00",16202.83
"2017-12-21 14:04:00",16200.35
"2017-12-21 14:05:00",16207.96
"2017-12-21 14:06:00",16214.46
"2017-12-21 14:07:00",16260.52
"2017-12-21 14:08:00",16271.69
"2017-12-21 14:09:00",16290.77
"2017-12-21 14:10:00",16315.24
"2017-12-21 14:11:00",16322.11
"2017-12-21 14:12:00",16321.82
"2017-12-21 14:13:00",16315.36
"2017-12-21 14:14:00",16325.08
"2017-12-21 14:15:00",16335.45
"2017-12-21 14:16:00",16352.78
"2017-12-21 14:17:00",16378.69
"2017-12-21 14:18:00",16411.58
"2017-12-21 14:19:00",16410.66
"2017-12-21 14:20:00",16380.92
"2017-12-21 14:21:00",16338.67
"2017-12-21 14:22:00",16314.77
"2017-12-21 14:23:00",16302.97
"2017-12-21 14:24:00",16310.78
"2017-12-21 14:25:00",16316.24
"2017-12-21 14:26:00",16338.59
"2017-12-21 14:27:00",16353.69
"2017-12-21 14:28:00",16350.19
"2017-12-21 14:29:00",16343.71
"2017-12-21 14:30:00",16339.12
"2017-12-21 14:31:00",16340.8
"2017-12-21 14:32:00",16347.5
"2017-12-21 14:33:00",16373.94
"2017-12-21 14:34:00",16372.52
"2017-12-21 14:35:00",16381.73
"2017-12-21 14:36:00",16384.07
"2017-12-21 14:37:00",16391.91
"2017-12-21 14:38:00",16391.17
"2017-12-21 14:39:00",16362.92
"2017-12-21 14:40:00",16316.29
"2017-12-21 14:41:00",16264.53
"2017-12-21 14:42:00",16215.58
"2017-12-21 14:43:00",16191.16
"2017-12-21 14:44:00",16175.46
"2017-12-21 14:45:00",16150.18
"2017-12-21 14:46:00",16123.42
"2017-12-21 14:47:00",16086.81
"2017-12-21 14:48:00",16082.69
"2017-12-21 14:49:00",16110.65
"2017-12-21 14:50:00",16166.47
"2017-12-21 14:51:00",16231.38
"2017-12-21 14:52:00",16191.97
"2017-12-21 14:53:00",16158.93
"2017-12-21 14:54:00",16120.14
"2017-12-21 14:55:00",16073.84
"2017-12-21 14:56:00",16068.14
"2017-12-21 14:57:00",16077.23
"2017-12-21 14:58:00",16054.67
"2017-12-21 14:59:00",16033.56
"2017-12-21 15:00:00",16004.75
"2017-12-21 15:01:00",15991.53
"2017-12-21 15:02:00",16009.7
"2017-12-21 15:03:00",16035.12
"2017-12-21 15:04:00",16037.67
"2017-12-21 15:05:00",15992.44
"2017-12-21 15:06:00",15966.64
"2017-12-21 15:07:00",15919.84
"2017-12-21 15:08:00",15880.89
"2017-12-21 15:09:00",15825.67
"2017-12-21 15:10:00",15806.27
"2017-12-21 15:11:00",15804.79
"2017-12-21 15:12:00",15768.91
"2017-12-21 15:13:00",15711
"2017-12-21 15:14:00",15669.62
"2017-12-21 15:15:00",15746.3
"2017-12-21 15:16:00",15852.21
"2017-12-21 15:17:00",15889.18
"2017-12-21 15:18:00",15952.91
"2017-12-21 15:19:00",15918.28
"2017-12-21 15:20:00",15923.44
"2017-12-21 15:21:00",15925.64
"2017-12-21 15:22:00",15933.87
"2017-12-21 15:23:00",15916.63
"2017-12-21 15:24:00",15845.59
"2017-12-21 15:25:00",15781.74
"2017-12-21 15:26:00",15796.81
"2017-12-21 15:27:00",15844.72
"2017-12-21 15:28:00",15868.72
"2017-12-21 15:29:00",15867.91
"2017-12-21 15:30:00",15872.72
"2017-12-21 15:31:00",15838.09
"2017-12-21 15:32:00",15758.82
"2017-12-21 15:33:00",15693.98
"2017-12-21 15:34:00",15578.56
"2017-12-21 15:35:00",15540.71
"2017-12-21 15:36:00",15488.45
"2017-12-21 15:37:00",15484.92
"2017-12-21 15:38:00",15565.04
"2017-12-21 15:39:00",15677.24
"2017-12-21 15:40:00",15802.54
"2017-12-21 15:41:00",15793.63
"2017-12-21 15:42:00",15750.54
"2017-12-21 15:43:00",15733.92
"2017-12-21 15:44:00",15770.52
"2017-12-21 15:45:00",15807.1
"2017-12-21 15:46:00",15737.93
"2017-12-21 15:47:00",15635.65
"2017-12-21 15:48:00",15579.61
"2017-12-21 15:49:00",15469.9
"2017-12-21 15:50:00",15354.57
"2017-12-21 15:51:00",15314.3
"2017-12-21 15:52:00",15353.63
"2017-12-21 15:53:00",15419.16
"2017-12-21 15:54:00",15400.38
"2017-12-21 15:55:00",15380.16
"2017-12-21 15:56:00",15371.66
"2017-12-21 15:57:00",15441.51
"2017-12-21 15:58:00",15497.8
"2017-12-21 15:59:00",15492.97
"2017-12-21 16:00:00",15515.56
"2017-12-21 16:01:00",15549.52
"2017-12-21 16:02:00",15583.83
"2017-12-21 16:03:00",15552.67
"2017-12-21 16:04:00",15472.07
"2017-12-21 16:05:00",15411
"2017-12-21 16:06:00",15402.68
"2017-12-21 16:07:00",15450.32
"2017-12-21 16:08:00",15509.47
"2017-12-21 16:09:00",15534.4
"2017-12-21 16:10:00",15488.24
"2017-12-21 16:11:00",15534.16
"2017-12-21 16:12:00",15563.97
"2017-12-21 16:13:00",15657.19
"2017-12-21 16:14:00",15729.06
"2017-12-21 16:15:00",15738.75
"2017-12-21 16:16:00",15753.87
"2017-12-21 16:17:00",15664.53
"2017-12-21 16:18:00",15648.98
"2017-12-21 16:19:00",15663.36
"2017-12-21 16:20:00",15659.6
"2017-12-21 16:21:00",15682.36
"2017-12-21 16:22:00",15678.83
"2017-12-21 16:23:00",15725.38
"2017-12-21 16:24:00",15781.36
"2017-12-21 16:25:00",15814.82
"2017-12-21 16:26:00",15780.49
"2017-12-21 16:27:00",15731.99
"2017-12-21 16:28:00",15773.79
"2017-12-21 16:29:00",15711.74
"2017-12-21 16:30:00",15668.99
"2017-12-21 16:31:00",15650.76
"2017-12-21 16:32:00",15571.98
"2017-12-21 16:33:00",15556.15
"2017-12-21 16:34:00",15610.41
"2017-12-21 16:35:00",15635.04
"2017-12-21 16:36:00",15633.86
"2017-12-21 16:37:00",15562.38
"2017-12-21 16:38:00",15540.34
"2017-12-21 16:39:00",15496.92
"2017-12-21 16:40:00",15464.14
"2017-12-21 16:41:00",15506.93
"2017-12-21 16:42:00",15533.94
"2017-12-21 16:43:00",15584.7
"2017-12-21 16:44:00",15540.04
"2017-12-21 16:45:00",15563.02
"2017-12-21 16:46:00",15550.48
"2017-12-21 16:47:00",15590.53
"2017-12-21 16:48:00",15622.08
"2017-12-21 16:49:00",15670.88
"2017-12-21 16:50:00",15734.51
"2017-12-21 16:51:00",15832.59
"2017-12-21 16:52:00",15828.09
"2017-12-21 16:53:00",15793.7
"2017-12-21 16:54:00",15733.4
"2017-12-21 16:55:00",15789.34
"2017-12-21 16:56:00",15751.38
"2017-12-21 16:57:00",15776.8
"2017-12-21 16:58:00",15752.19
"2017-12-21 16:59:00",15742.2
"2017-12-21 17:00:00",15694.83
"2017-12-21 17:01:00",15675.3
"2017-12-21 17:02:00",15672.07
"2017-12-21 17:03:00",15648.59
"2017-12-21 17:04:00",15655.66
"2017-12-21 17:05:00",15706.56
"2017-12-21 17:06:00",15746.1
"2017-12-21 17:07:00",15730.35
"2017-12-21 17:08:00",15738.66
"2017-12-21 17:09:00",15730.64
"2017-12-21 17:10:00",15701.73
"2017-12-21 17:11:00",15683.41
"2017-12-21 17:12:00",15675.06
"2017-12-21 17:13:00",15658.54
"2017-12-21 17:14:00",15597.29
"2017-12-21 17:15:00",15512.18
"2017-12-21 17:16:00",15479.99
"2017-12-21 17:17:00",15501.59
"2017-12-21 17:18:00",15500.28
"2017-12-21 17:19:00",15503.74
"2017-12-21 17:20:00",15483.44
"2017-12-21 17:21:00",15492.86
"2017-12-21 17:22:00",15503.03
"2017-12-21 17:23:00",15530.98
"2017-12-21 17:24:00",15573.38
"2017-12-21 17:25:00",15544.52
"2017-12-21 17:26:00",15556.76
"2017-12-21 17:27:00",15579.51
"2017-12-21 17:28:00",15563.75
"2017-12-21 17:29:00",15514.06
"2017-12-21 17:30:00",15469.65
"2017-12-21 17:31:00",15401.5
"2017-12-21 17:32:00",15383.18
"2017-12-21 17:33:00",15376.82
"2017-12-21 17:34:00",15387.68
"2017-12-21 17:35:00",15406.17
"2017-12-21 17:36:00",15379.89
"2017-12-21 17:37:00",15338.52
"2017-12-21 17:38:00",15278.77
"2017-12-21 17:39:00",15201.94
"2017-12-21 17:40:00",15180.72
"2017-12-21 17:41:00",15097.22
"2017-12-21 17:42:00",15095.48
"2017-12-21 17:43:00",15209.17
"2017-12-21 17:44:00",15240.75
"2017-12-21 17:45:00",15175.35
"2017-12-21 17:46:00",15083.98
"2017-12-21 17:47:00",15081.5
"2017-12-21 17:48:00",15118.04
"2017-12-21 17:49:00",15099.77
"2017-12-21 17:50:00",15085.43
"2017-12-21 17:51:00",15140.6
"2017-12-21 17:52:00",15216.89
"2017-12-21 17:53:00",15288.93
"2017-12-21 17:54:00",15289.29
"2017-12-21 17:55:00",15240.47
"2017-12-21 17:56:00",15247.72
"2017-12-21 17:57:00",15320.52
"2017-12-21 17:58:00",15332.46
"2017-12-21 17:59:00",15370.22
"2017-12-21 18:00:00",15369.64
"2017-12-21 18:01:00",15345.49
"2017-12-21 18:02:00",15285.51
"2017-12-21 18:03:00",15255.09
"2017-12-21 18:04:00",15295.43
"2017-12-21 18:05:00",15354.81
"2017-12-21 18:06:00",15381.77
"2017-12-21 18:07:00",15340.78
"2017-12-21 18:08:00",15346.47
"2017-12-21 18:09:00",15338.39
"2017-12-21 18:10:00",15329.51
"2017-12-21 18:11:00",15342.32
"2017-12-21 18:12:00",15335.21
"2017-12-21 18:13:00",15319.34
"2017-12-21 18:14:00",15265.77
"2017-12-21 18:15:00",15247.08
"2017-12-21 18:16:00",15267.44
"2017-12-21 18:17:00",15313.42
"2017-12-21 18:18:00",15340.22
"2017-12-21 18:19:00",15377.69
"2017-12-21 18:20:00",15378.93
"2017-12-21 18:21:00",15389.08
"2017-12-21 18:22:00",15389.49
"2017-12-21 18:23:00",15419.18
"2017-12-21 18:24:00",15472.06
"2017-12-21 18:25:00",15503.21
"2017-12-21 18:26:00",15496.24
"2017-12-21 18:27:00",15513.72
"2017-12-21 18:28:00",15495.98
"2017-12-21 18:29:00",15465.84
"2017-12-21 18:30:00",15466.84
"2017-12-21 18:31:00",15462.58
"2017-12-21 18:32:00",15449.7
"2017-12-21 18:33:00",15450.06
"2017-12-21 18:34:00",15421.81
"2017-12-21 18:35:00",15397.32
"2017-12-21 18:36:00",15368.32
"2017-12-21 18:37:00",15337.22
"2017-12-21 18:38:00",15357.56
"2017-12-21 18:39:00",15362.76
"2017-12-21 18:40:00",15360.66
"2017-12-21 18:41:00",15387.89
"2017-12-21 18:42:00",15403.87
"2017-12-21 18:43:00",15414.38
"2017-12-21 18:44:00",15366.2
"2017-12-21 18:45:00",15337.93
"2017-12-21 18:46:00",15325.08
"2017-12-21 18:47:00",15299.88
"2017-12-21 18:48:00",15276.66
"2017-12-21 18:49:00",15304.91
"2017-12-21 18:50:00",15314.98
"2017-12-21 18:51:00",15315.62
"2017-12-21 18:52:00",15340.37
"2017-12-21 18:53:00",15327.23
"2017-12-21 18:54:00",15302.56
"2017-12-21 18:55:00",15299.14
"2017-12-21 18:56:00",15326.49
"2017-12-21 18:57:00",15359.01
"2017-12-21 18:58:00",15370.31
"2017-12-21 18:59:00",15387.23
"2017-12-21 19:00:00",15356.49
"2017-12-21 19:01:00",15339.56
"2017-12-21 19:02:00",15351.36
"2017-12-21 19:03:00",15346.76
"2017-12-21 19:04:00",15341.37
"2017-12-21 19:05:00",15335.72
"2017-12-21 19:06:00",15318.66
"2017-12-21 19:07:00",15261.7
"2017-12-21 19:08:00",15213.08
"2017-12-21 19:09:00",15196.15
"2017-12-21 19:10:00",15218.06
"2017-12-21 19:11:00",15214.55
"2017-12-21 19:12:00",15246.89
"2017-12-21 19:13:00",15259.47
"2017-12-21 19:14:00",15222.12
"2017-12-21 19:15:00",15189.47
"2017-12-21 19:16:00",15177.85
"2017-12-21 19:17:00",15127.38
"2017-12-21 19:18:00",15116.97
"2017-12-21 19:19:00",15201.23
"2017-12-21 19:20:00",15274.21
"2017-12-21 19:21:00",15252.83
"2017-12-21 19:22:00",15310.38
"2017-12-21 19:23:00",15332.61
"2017-12-21 19:24:00",15362.88
"2017-12-21 19:25:00",15401.49
"2017-12-21 19:26:00",15378.75
"2017-12-21 19:27:00",15396.52
"2017-12-21 19:28:00",15411.3
"2017-12-21 19:29:00",15451.35
"2017-12-21 19:30:00",15378.98
"2017-12-21 19:31:00",15297.93
"2017-12-21 19:32:00",15314.55
"2017-12-21 19:33:00",15344.84
"2017-12-21 19:34:00",15298.38
"2017-12-21 19:35:00",15313.91
"2017-12-21 19:36:00",15319.94
"2017-12-21 19:37:00",15311.44
"2017-12-21 19:38:00",15317.42
"2017-12-21 19:39:00",15262.65
"2017-12-21 19:40:00",15169.66
"2017-12-21 19:41:00",15217.28
"2017-12-21 19:42:00",15249.23
"2017-12-21 19:43:00",15285
"2017-12-21 19:44:00",15282.12
"2017-12-21 19:45:00",15270.85
"2017-12-21 19:46:00",15305.59
"2017-12-21 19:47:00",15313.1
"2017-12-21 19:48:00",15317.55
"2017-12-21 19:49:00",15300.42
"2017-12-21 19:50:00",15311.62
"2017-12-21 19:51:00",15296.82
"2017-12-21 19:52:00",15292.08
"2017-12-21 19:53:00",15292.71
"2017-12-21 19:54:00",15282.64
"2017-12-21 19:55:00",15273.75
"2017-12-21 19:56:00",15279.08
"2017-12-21 19:57:00",15310.38
"2017-12-21 19:58:00",15374.69
"2017-12-21 19:59:00",15409.35
"2017-12-21 20:00:00",15419.03
"2017-12-21 20:01:00",15489.14
"2017-12-21 20:02:00",15443.27
"2017-12-21 20:03:00",15453.76
"2017-12-21 20:04:00",15460.91
"2017-12-21 20:05:00",15452.32
"2017-12-21 20:06:00",15440.99
"2017-12-21 20:07:00",15454.98
"2017-12-21 20:08:00",15481.41
"2017-12-21 20:09:00",15492.04
"2017-12-21 20:10:00",15484.37
"2017-12-21 20:11:00",15489.59
"2017-12-21 20:12:00",15473.6
"2017-12-21 20:13:00",15449.56
"2017-12-21 20:14:00",15525.86
"2017-12-21 20:15:00",15420.42
"2017-12-21 20:16:00",15444.33
"2017-12-21 20:17:00",15466.63
"2017-12-21 20:18:00",15468.53
"2017-12-21 20:19:00",15463.11
"2017-12-21 20:20:00",15459.87
"2017-12-21 20:21:00",15471.88
"2017-12-21 20:22:00",15435.47
"2017-12-21 20:23:00",15368.01
"2017-12-21 20:24:00",15383.01
"2017-12-21 20:25:00",15378.29
"2017-12-21 20:26:00",15352.46
"2017-12-21 20:27:00",15330.8
"2017-12-21 20:28:00",15349.88
"2017-12-21 20:29:00",15361.51
"2017-12-21 20:30:00",15399.91
"2017-12-21 20:31:00",15415.92
"2017-12-21 20:32:00",15397.82
"2017-12-21 20:33:00",15369.59
"2017-12-21 20:34:00",15379.19
"2017-12-21 20:35:00",15369.32
"2017-12-21 20:36:00",15339.61
"2017-12-21 20:37:00",15326.55
"2017-12-21 20:38:00",15334.54
"2017-12-21 20:39:00",15332.45
"2017-12-21 20:40:00",15320.26
"2017-12-21 20:41:00",15327.91
"2017-12-21 20:42:00",15316.71
"2017-12-21 20:43:00",15293.23
"2017-12-21 20:44:00",15284.05
"2017-12-21 20:45:00",15279.79
"2017-12-21 20:46:00",15271.7
"2017-12-21 20:47:00",15243.57
"2017-12-21 20:48:00",15227.43
"2017-12-21 20:49:00",15198.49
"2017-12-21 20:50:00",15161.7
"2017-12-21 20:51:00",15177.92
"2017-12-21 20:52:00",15202.24
"2017-12-21 20:53:00",15198.35
"2017-12-21 20:54:00",15210.59
"2017-12-21 20:55:00",15225.69
"2017-12-21 20:56:00",15236.08
"2017-12-21 20:57:00",15264.1
"2017-12-21 20:58:00",15267.03
"2017-12-21 20:59:00",15263.71
"2017-12-21 21:00:00",15258.05
"2017-12-21 21:01:00",15255.38
"2017-12-21 21:02:00",15240.76
"2017-12-21 21:03:00",15241.06
"2017-12-21 21:04:00",15247.85
"2017-12-21 21:05:00",15241.97
"2017-12-21 21:06:00",15232.41
"2017-12-21 21:07:00",15242.27
"2017-12-21 21:08:00",15269.06
"2017-12-21 21:09:00",15279.36
"2017-12-21 21:10:00",15308.39
"2017-12-21 21:11:00",15303.97
"2017-12-21 21:12:00",15281.2
"2017-12-21 21:13:00",15303.68
"2017-12-21 21:14:00",15297.81
"2017-12-21 21:15:00",15292.37
"2017-12-21 21:16:00",15281.29
"2017-12-21 21:17:00",15284.57
"2017-12-21 21:18:00",15281.64
"2017-12-21 21:19:00",15288.65
"2017-12-21 21:20:00",15294.76
"2017-12-21 21:21:00",15291.37
"2017-12-21 21:22:00",15288.93
"2017-12-21 21:23:00",15271.69
"2017-12-21 21:24:00",15287.9
"2017-12-21 21:25:00",15312.39
"2017-12-21 21:26:00",15323.26
"2017-12-21 21:27:00",15301.61
"2017-12-21 21:28:00",15302.56
"2017-12-21 21:29:00",15311.6
"2017-12-21 21:30:00",15331.44
"2017-12-21 21:31:00",15341.3
"2017-12-21 21:32:00",15334.12
"2017-12-21 21:33:00",15334.99
"2017-12-21 21:34:00",15329.22
"2017-12-21 21:35:00",15362.38
"2017-12-21 21:36:00",15360.01
"2017-12-21 21:37:00",15361.36
"2017-12-21 21:38:00",15364.87
"2017-12-21 21:39:00",15396.17
"2017-12-21 21:40:00",15413.17
"2017-12-21 21:41:00",15420.37
"2017-12-21 21:42:00",15425.82
"2017-12-21 21:43:00",15435.23
"2017-12-21 21:44:00",15450.93
"2017-12-21 21:45:00",15491.71
"2017-12-21 21:46:00",15519.61
"2017-12-21 21:47:00",15532.86
"2017-12-21 21:48:00",15558.89
"2017-12-21 21:49:00",15575.1
"2017-12-21 21:50:00",15562.77
"2017-12-21 21:51:00",15599.17
"2017-12-21 21:52:00",15593.5
"2017-12-21 21:53:00",15605.66
"2017-12-21 21:54:00",15595.67
"2017-12-21 21:55:00",15562.29
"2017-12-21 21:56:00",15515.49
"2017-12-21 21:57:00",15503.58
"2017-12-21 21:58:00",15528.43
"2017-12-21 21:59:00",15539.58
"2017-12-21 22:00:00",15565.43
"2017-12-21 22:01:00",15549.85
"2017-12-21 22:02:00",15516.09
"2017-12-21 22:03:00",15525.05
"2017-12-21 22:04:00",15524.44
"2017-12-21 22:05:00",15524.46
"2017-12-21 22:06:00",15522.65
"2017-12-21 22:07:00",15532.64
"2017-12-21 22:08:00",15533.92
"2017-12-21 22:09:00",15533.05
"2017-12-21 22:10:00",15544.23
"2017-12-21 22:11:00",15561.36
"2017-12-21 22:12:00",15557.67
"2017-12-21 22:13:00",15561.61
"2017-12-21 22:14:00",15574.78
"2017-12-21 22:15:00",15632.81
"2017-12-21 22:16:00",15637.35
"2017-12-21 22:17:00",15630.86
"2017-12-21 22:18:00",15618.92
"2017-12-21 22:19:00",15600.29
"2017-12-21 22:20:00",15595.66
"2017-12-21 22:21:00",15589.35
"2017-12-21 22:22:00",15609.42
"2017-12-21 22:23:00",15614.73
"2017-12-21 22:24:00",15630.84
"2017-12-21 22:25:00",15641.85
"2017-12-21 22:26:00",15662.38
"2017-12-21 22:27:00",15681.12
"2017-12-21 22:28:00",15677
"2017-12-21 22:29:00",15679.22
"2017-12-21 22:30:00",15680.02
"2017-12-21 22:31:00",15658.58
"2017-12-21 22:32:00",15645.03
"2017-12-21 22:33:00",15639.24
"2017-12-21 22:34:00",15611.81
"2017-12-21 22:35:00",15612.82
"2017-12-21 22:36:00",15623.04
"2017-12-21 22:37:00",15624.32
"2017-12-21 22:38:00",15644.59
"2017-12-21 22:39:00",15660.89
"2017-12-21 22:40:00",15662.2
"2017-12-21 22:41:00",15662.45
"2017-12-21 22:42:00",15655.09
"2017-12-21 22:43:00",15643.03
"2017-12-21 22:44:00",15621.04
"2017-12-21 22:45:00",15611.12
"2017-12-21 22:46:00",15600.21
"2017-12-21 22:47:00",15587.72
"2017-12-21 22:48:00",15573.53
"2017-12-21 22:49:00",15549.01
"2017-12-21 22:50:00",15539.35
"2017-12-21 22:51:00",15528.59
"2017-12-21 22:52:00",15520.8
"2017-12-21 22:53:00",15506.78
"2017-12-21 22:54:00",15491.17
"2017-12-21 22:55:00",15478.02
"2017-12-21 22:56:00",15476.13
"2017-12-21 22:57:00",15473.96
"2017-12-21 22:58:00",15489.87
"2017-12-21 22:59:00",15524.24
"2017-12-21 23:00:00",15514.07
"2017-12-21 23:01:00",15528.37
"2017-12-21 23:02:00",15517.6
"2017-12-21 23:03:00",15521.27
"2017-12-21 23:04:00",15534.4
"2017-12-21 23:05:00",15541.86
"2017-12-21 23:06:00",15552.7
"2017-12-21 23:07:00",15555.08
"2017-12-21 23:08:00",15526.31
"2017-12-21 23:09:00",15522.11
"2017-12-21 23:10:00",15515.2
"2017-12-21 23:11:00",15518.29
"2017-12-21 23:12:00",15515.61
"2017-12-21 23:13:00",15491.54
"2017-12-21 23:14:00",15471.12
"2017-12-21 23:15:00",15455.4
"2017-12-21 23:16:00",15450.86
"2017-12-21 23:17:00",15453.02
"2017-12-21 23:18:00",15450.89
"2017-12-21 23:19:00",15467.96
"2017-12-21 23:20:00",15497.03
"2017-12-21 23:21:00",15506.72
"2017-12-21 23:22:00",15485.01
"2017-12-21 23:23:00",15493.28
"2017-12-21 23:24:00",15483.91
"2017-12-21 23:25:00",15474.49
"2017-12-21 23:26:00",15479.76
"2017-12-21 23:27:00",15486.42
"2017-12-21 23:28:00",15485.38
"2017-12-21 23:29:00",15507.29
"2017-12-21 23:30:00",15488.75
"2017-12-21 23:31:00",15447.9
"2017-12-21 23:32:00",15424.16
"2017-12-21 23:33:00",15414.46
"2017-12-21 23:34:00",15473.91
"2017-12-21 23:35:00",15485.59
"2017-12-21 23:36:00",15492.27
"2017-12-21 23:37:00",15473.8
"2017-12-21 23:38:00",15459.3
"2017-12-21 23:39:00",15435.82
"2017-12-21 23:40:00",15438.83
"2017-12-21 23:41:00",15454.79
"2017-12-21 23:42:00",15441.3
"2017-12-21 23:43:00",15434.24
"2017-12-21 23:44:00",15430.98
"2017-12-21 23:45:00",15427.44
"2017-12-21 23:46:00",15423.71
"2017-12-21 23:47:00",15440.21
"2017-12-21 23:48:00",15447.15
"2017-12-21 23:49:00",15462.43
"2017-12-21 23:50:00",15500.4
"2017-12-21 23:51:00",15497.82
"2017-12-21 23:52:00",15506.23
"2017-12-21 23:53:00",15502.15
"2017-12-21 23:54:00",15500.61
"2017-12-21 23:55:00",15483.54
"2017-12-21 23:56:00",15491.83
"2017-12-21 23:57:00",15522.51
"2017-12-21 23:58:00",15539.42
"2017-12-21 23:59:00",15537.52
"2017-12-22 00:00:00",15561.05
"2017-12-22 00:01:00",15609.68
"2017-12-22 00:02:00",15680.67
"2017-12-22 00:03:00",15669.53
"2017-12-22 00:04:00",15665.52
"2017-12-22 00:05:00",15690.54
"2017-12-22 00:06:00",15690.81
"2017-12-22 00:07:00",15675.89
"2017-12-22 00:08:00",15650.97
"2017-12-22 00:09:00",15644.57
"2017-12-22 00:10:00",15631.33
"2017-12-22 00:11:00",15638.33
"2017-12-22 00:12:00",15629.61
"2017-12-22 00:13:00",15633.24
"2017-12-22 00:14:00",15624.72
"2017-12-22 00:15:00",15616.96
"2017-12-22 00:16:00",15606.55
"2017-12-22 00:17:00",15580.28
"2017-12-22 00:18:00",15559.94
"2017-12-22 00:19:00",15573.39
"2017-12-22 00:20:00",15567.14
"2017-12-22 00:21:00",15533.23
"2017-12-22 00:22:00",15509.44
"2017-12-22 00:23:00",15501.88
"2017-12-22 00:24:00",15487.64
"2017-12-22 00:25:00",15475.85
"2017-12-22 00:26:00",15432.7
"2017-12-22 00:27:00",15414.5
"2017-12-22 00:28:00",15384.67
"2017-12-22 00:29:00",15375.22
"2017-12-22 00:30:00",15375.46
"2017-12-22 00:31:00",15377.99
